ids,beta_a_mean,beta_b_mean,difference_mean,fold_change_mean,fold_change_hdi_low,fold_change_hdi_high,p_diff_greater_than_zero,p_diff_less_than_zero,transcript_id,gene_id,ap,apt,ce,cet,a5,a5t,a3,a3t,ae,aet,i,it,promoter_group,multi_trans,ceI,ceE,a5I,a5E,a3I,a3E,iI,iE,log2_fold_change
0370e64a-8f89-4378-a27f-f16fdb4b5e3c-0_2:163466000,0.4055170961546498,0.4041251912931766,-0.0013919048614734,1.0116033158749047,0.7011857577259615,1.2905524576196017,0.505,0.495,0370e64a-8f89-4378-a27f-f16fdb4b5e3c-0,2:163466000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016643671046609312
0386ab90-7b31-47ab-83f8-54fdbbca134c-0_ENSMUSG00000059208,0.413033417331837,0.4066424233402747,-0.0063909939915626,1.0110246796106237,0.7068997143239508,1.4435396699410286,0.5,0.5,0386ab90-7b31-47ab-83f8-54fdbbca134c-0,ENSMUSG00000059208,1.0,2,2,2,0,0,0,0,0.0,1,1,1,1,1,2,0,0,0,0,0,1,0,0.015818214567618696
03a865a8-141a-48fb-a1ad-42d9f5e07740-0_8:94015000,0.3351352487492597,0.5508664907981993,0.2157312420489402,1.2687981539077215,0.7450868284900218,1.819830506352342,0.8725,0.1275,03a865a8-141a-48fb-a1ad-42d9f5e07740-0,8:94015000,1.0,2,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.3434625770450455
03a8c71e-46c4-4b6a-87fb-3589a8f557b2-0_ENSMUSG00000030706,0.4150103549249629,0.413254248500015,-0.0017561064249478,1.0110982773638977,0.7267949353676013,1.338698142588196,0.52,0.48,03a8c71e-46c4-4b6a-87fb-3589a8f557b2-0,ENSMUSG00000030706,0.6695365814950008,4,0,0,0,0,0,0,0.0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.015923232032901507
03ab4bdb-bce0-4a05-b6ca-454d1e3dbde7-0_2:179978000,0.3302121364984872,0.5512663170395231,0.2210541805410355,1.2739310123260568,0.8115139531400918,1.7904284785151694,0.87,0.13,03ab4bdb-bce0-4a05-b6ca-454d1e3dbde7-0,2:179978000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349287152892545
03b14065-4d5d-4d1a-97c4-5580becf3259-0_15:10329000,0.330379728255032,0.5527770975579741,0.222397369302942,1.2750246386784876,0.8275949845725616,1.8686848617811973,0.8625,0.1375,03b14065-4d5d-4d1a-97c4-5580becf3259-0,15:10329000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3505251261083043
03b7377b-7fc6-4ab9-9cbb-5d975bb5c458-0_4:126435000,0.5530857562039662,0.3358440104867087,-0.2172417457172575,0.8202033768327648,0.5049721010400049,1.0794158642111256,0.1125,0.8875,03b7377b-7fc6-4ab9-9cbb-5d975bb5c458-0,4:126435000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28594641153696737
03c9c678-c264-420d-91ac-307214eba0ef-0_11:59155000,0.332917855782475,0.5463780161824059,0.2134601603999308,1.262496479390551,0.8538754644524528,1.7964165799991862,0.8725,0.1275,03c9c678-c264-420d-91ac-307214eba0ef-0,11:59155000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3362793647572049
03d064c9-4cfa-46fe-9801-f8eea1921774-0_7:127191000,0.3339985679370255,0.5462911223661928,0.2122925544291666,1.264485599911047,0.8022842704232457,1.905750803577097,0.855,0.145,03d064c9-4cfa-46fe-9801-f8eea1921774-0,7:127191000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3385506075387441
03d4766a-411d-44f7-a066-f4aa3d95cec1-0_7:51994000,0.4022344438710913,0.4115139008546963,0.009279456983605,1.0241458851606409,0.7398284594814563,1.396513848138044,0.5025,0.4975,03d4766a-411d-44f7-a066-f4aa3d95cec1-0,7:51994000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03442123565721901
03d7badc-7713-47d3-9c21-17e279682da6-0_5:114612000,0.3323404722962362,0.5420611156640804,0.2097206433678442,1.255661735318437,0.7872930159074785,1.724361495510473,0.8675,0.1325,03d7badc-7713-47d3-9c21-17e279682da6-0,5:114612000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3284478666929473
03dbd2f4-5a5f-4e10-818a-015a5b993ce6-0_8:83271000,0.4024915631709679,0.4047602462868049,0.0022686831158378,1.0185068126821064,0.672451119362913,1.3931667443068994,0.4825,0.5175,03dbd2f4-5a5f-4e10-818a-015a5b993ce6-0,8:83271000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02645563036744226
03ebddbb-4cba-4c77-82f6-8b0e9007b9f6-0_ENSMUSG00000035632,0.3329089312880417,0.5475290850279799,0.2146201537399378,1.2602196988917531,0.8720104517772012,1.755539804389895,0.895,0.105,03ebddbb-4cba-4c77-82f6-8b0e9007b9f6-0,ENSMUSG00000035632,0.0,5,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33367526616306875
03fc6813-01bc-4b20-9727-86dfe1be3ef9-0_ENSMUSG00000038502,0.4965144598999487,6.983071843632335,6.4865573837324,22888.40075073726,3.911426199577029,53697.67109490795,1.0,0.0,03fc6813-01bc-4b20-9727-86dfe1be3ef9-0,ENSMUSG00000038502,0.0342409240924092,8,1,1,0,0,0,8,0.0,1,0,1,1,1,1,0,0,0,0,8,0,1,14.482329042548619
04120a40-fb71-479b-a567-8d8ec311ac58-0_18:80309000,0.4061001013249074,0.4045656563819476,-0.0015344449429601,1.0128567982698662,0.7010887275064379,1.3638810503946008,0.4875,0.5125,04120a40-fb71-479b-a567-8d8ec311ac58-0,18:80309000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01843021458333987
041eceee-32b4-4727-8c4c-ba1f616b4841-0_2:91213000,0.5325033733245322,0.3358946512546722,-0.1966087220698595,0.8387771423560452,0.4929641676281429,1.140318448434908,0.1625,0.8375,041eceee-32b4-4727-8c4c-ba1f616b4841-0,2:91213000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.253640548019978
044217a8-8acb-4a41-b5ff-9f4e04ccdaab-0_15:79914000,0.415747739646515,0.411961477620106,-0.0037862620264091,1.010739185891395,0.7054205419641401,1.361306204367238,0.4925,0.5075,044217a8-8acb-4a41-b5ff-9f4e04ccdaab-0,15:79914000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015410767998113807
0443277b-b73f-4038-9d28-2d6fe4254c38-0_5:136180000,0.3323779220241849,0.5550209307480601,0.2226430087238752,1.2787100662684578,0.847834072767585,1.919781370711132,0.8625,0.1375,0443277b-b73f-4038-9d28-2d6fe4254c38-0,5:136180000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35468918574103875
044cb6e6-f09a-45cb-8980-a1b4c34ed7c7-0_6:115846000,0.4098618114890381,0.4069173524552754,-0.0029444590337626,1.0096728032894349,0.7270599961982535,1.3447463352916575,0.49,0.51,044cb6e6-f09a-45cb-8980-a1b4c34ed7c7-0,6:115846000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013887845898426046
045ec40e-a92b-4715-ac8b-014d53277a05-0_19:6060000,0.3389680041120922,0.5527450943775861,0.2137770902654937,1.258223505210743,0.8685894570121684,1.7449047927339358,0.91,0.09,045ec40e-a92b-4715-ac8b-014d53277a05-0,19:6060000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3313882188930199
0467a734-18a0-427e-94bb-d620e315416e-0_6:95043000,0.3297921746784502,0.5356817718614554,0.2058895971830051,1.252600649675457,0.8592362897929149,1.8030764124300127,0.8825,0.1175,0467a734-18a0-427e-94bb-d620e315416e-0,6:95043000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3249265323255724
0473c9d1-ef42-4850-8983-311088abf205-0_19:34575000,0.3380941078908002,0.5560468182962797,0.217952710405479,1.2683907125601994,0.8644830363080986,1.790178100211342,0.89,0.11,0473c9d1-ef42-4850-8983-311088abf205-0,19:34575000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34299921885808127
0478fda4-6d6a-4ce4-b6de-5a32eda40682-0_5:108506000,0.3357659451091047,0.5746218142867036,0.2388558691775987,1.296238403029873,0.8490778095950251,1.8074045120243127,0.9125,0.0875,0478fda4-6d6a-4ce4-b6de-5a32eda40682-0,5:108506000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3743310818322261
04862325-1fd2-4a53-8b14-56add178e8f7-0_ENSMUSG00000036352,0.5711499991972459,1.0476207346404791,0.4764707354432342,1.7084111277343712,0.6629931301360358,2.8850819595219823,0.93,0.07,04862325-1fd2-4a53-8b14-56add178e8f7-0,ENSMUSG00000036352,0.0,2,0,2,0,0,0,0,0.0,1,0,0,0,1,0,2,0,0,0,0,0,0,0.7726552001161704
048b9eaa-7306-47f2-833b-5f931c251550-0_6:100866000,0.5500620248671446,0.3401699061767377,-0.2098921186904073,0.8274388282141456,0.5390474268238761,1.159002656941245,0.1475,0.8525,048b9eaa-7306-47f2-833b-5f931c251550-0,6:100866000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27327543613272387
04930840-1dbe-4632-80b2-79133179eb85-0_17:69418000,0.3467042977341746,0.5666591967427916,0.2199548990086161,1.2721255068978912,0.8089251783175402,1.8156275367020096,0.85,0.15,04930840-1dbe-4632-80b2-79133179eb85-0,17:69418000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3472410127974801
049800cd-5977-4a3e-96d2-72379cd57183-0_ENSMUSG00000059734,0.4123853465892321,0.403529019678592,-0.0088563269106395,1.0051761604695948,0.7026132145076562,1.2935139985232424,0.46,0.54,049800cd-5977-4a3e-96d2-72379cd57183-0,ENSMUSG00000059734,0.15,3,1,1,0,1,0,5,1.0,2,1,1,1,1,1,0,0,1,0,5,1,0,0.007448360672494417
04991fd2-6119-4695-8d86-c922dd1f1b16-0_2:75638000,0.5407504251728241,0.3405651478642601,-0.200185277308564,0.8340911303666846,0.5286344437653663,1.146523196739031,0.14,0.86,04991fd2-6119-4695-8d86-c922dd1f1b16-0,2:75638000,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.26172307794927924
04a7b7b0-5752-4447-b907-7bbd39941b2d-0_X:80458000,6.989042454882094,0.3591682665836576,-6.629874188298459,0.0109339040078164,4.300663780394656e-09,0.0589380887759548,0.0,1.0,04a7b7b0-5752-4447-b907-7bbd39941b2d-0,X:80458000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.515047574942695
04ad7624-934b-47a9-8642-e93de9104ad3-0_3:84160000,0.972443298534948,0.3015066354095582,-0.6709366631253892,0.5401338094711751,0.2436523031342278,0.8490857920846868,0.0025,0.9975,04ad7624-934b-47a9-8642-e93de9104ad3-0,3:84160000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8886112388215173
04b6a50b-5204-4540-ac04-50dd850333c4-0_ENSMUSG00000022678,0.3358154585094162,0.5510483421285772,0.2152328836191616,1.2599995728000462,0.9165720897260828,1.7428731038038277,0.91,0.09,04b6a50b-5204-4540-ac04-50dd850333c4-0,ENSMUSG00000022678,1.0,2,1,1,0,0,1,1,1.0,2,0,0,1,1,1,0,0,0,1,0,0,0,0.33342324458284306
04b7aaa7-edd2-4d0f-9478-822873537593-0_8:125672000,0.4115975828941619,0.4090533969997424,-0.0025441858944193,1.0110232230132368,0.6950269936334484,1.3449334237709958,0.5025,0.4975,04b7aaa7-edd2-4d0f-9478-822873537593-0,8:125672000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01581613605521158
04c44ace-42d3-4162-bedb-e8e15edac216-0_ENSMUSG00000026096,0.334349729401533,0.5652161224322836,0.2308663930307504,1.286410555266192,0.8356576802295803,1.836557531742005,0.905,0.095,04c44ace-42d3-4162-bedb-e8e15edac216-0,ENSMUSG00000026096,1.0,3,1,2,0,0,1,6,0.0,1,0,0,2,1,1,1,0,0,1,5,0,0,0.36335114929094975
04daeeff-a256-484a-a711-1469e4abdc2d-0_17:25261000,0.3366549504018262,0.5614897143722982,0.2248347639704718,1.2780793682401763,0.8416979466736587,1.7412258296476315,0.86,0.14,04daeeff-a256-484a-a711-1469e4abdc2d-0,17:25261000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3539774298773177
04f5fc10-d579-43ce-9810-fd6309d1345b-0_12:104752000,0.9641235483875528,0.3014537415195034,-0.66266980686805,0.5393496408074124,0.266296181794002,0.871929222229958,0.0,1.0,04f5fc10-d579-43ce-9810-fd6309d1345b-0,12:104752000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8907072717734582
04fa5872-7655-4129-a6d4-5e2d65e6e59a-0_2:28037000,0.9740504732444591,0.2989424038212852,-0.6751080694231731,0.5348217077369658,0.1999429853826447,0.8203010113468533,0.0,1.0,04fa5872-7655-4129-a6d4-5e2d65e6e59a-0,2:28037000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.902870071099909
04fe096a-c5d5-4301-b162-abe694340419-0_15:34142000,0.9692937398917664,0.3027278543373725,-0.666565885554393,0.5454658244289871,0.2148188633328615,0.934863000418732,0.01,0.99,04fe096a-c5d5-4301-b162-abe694340419-0,15:34142000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8744392860036697
050c90d4-cdd1-464d-9171-f203660a1313-0_ENSMUSG00000095616,0.4099784491460783,0.4045528897708639,-0.0054255593752141,1.0077098469933876,0.7010979458760964,1.3556714075878042,0.485,0.515,050c90d4-cdd1-464d-9171-f203660a1313-0,ENSMUSG00000095616,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011080298993898717
051609d4-7d79-4651-a555-7889322da689-0_16:4762000,0.5563696999400795,0.340964340561781,-0.2154053593782985,0.823392468066156,0.5322131715131321,1.141480358698915,0.135,0.865,051609d4-7d79-4651-a555-7889322da689-0,16:4762000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28034784313527783
0526b234-0dee-4a5a-a7a4-dcdb8e6fe14a-0_8:88593000,0.4077156159753429,0.4188953361306721,0.011179720155329,1.02726919896712,0.6799404528300849,1.4647092107350523,0.5375,0.4625,0526b234-0dee-4a5a-a7a4-dcdb8e6fe14a-0,8:88593000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038814293752901366
052a0d91-9889-4b63-827e-993de35f192b-0_9:78477000,0.4061436385791724,0.3975968389465671,-0.0085467996326048,1.0022126129148403,0.6754882982291804,1.262591041970982,0.4675,0.5325,052a0d91-9889-4b63-827e-993de35f192b-0,9:78477000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188599410948538
05316b15-60f1-46f8-88e5-a0d2157b6073-0_8:111643000,0.4033845192411173,0.4087313660604265,0.0053468468193093,1.019642289712852,0.706083918287815,1.339356453081228,0.5225,0.4775,05316b15-60f1-46f8-88e5-a0d2157b6073-0,8:111643000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02806311555962416
0549caba-c61b-4165-8606-9a7fc0656236-0_ENSMUSG00000003346,0.4078516717686808,0.4060232888112752,-0.0018283829574057,1.011183289026249,0.7292013084966483,1.358627242373708,0.5,0.5,0549caba-c61b-4165-8606-9a7fc0656236-0,ENSMUSG00000003346,1.0,3,0,0,0,0,0,0,0.0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.01604452661996862
0560cbd2-40d4-4b5f-8c7b-8346d9d14345-0_X:157566000,0.40623047358026,0.4019618999962134,-0.0042685735840466,1.0081780207894615,0.7152096604872283,1.320679624642084,0.49,0.51,0560cbd2-40d4-4b5f-8c7b-8346d9d14345-0,X:157566000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011750407720488031
056fee26-4230-4bd9-8bc8-6ac843d94d8c-0_1:161038000,0.3376058776143342,0.5447954164940451,0.2071895388797111,1.2496134874855307,0.8727463054023566,1.691305422788462,0.8875,0.1125,056fee26-4230-4bd9-8bc8-6ac843d94d8c-0,1:161038000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32148193015421267
057074bb-1ae8-4c43-b560-3653c1d6f2ca-0_ENSMUSG00000022570,0.3432739401014357,0.5584248480868859,0.2151509079854497,1.262758790091964,0.8908892962487134,1.748389164195819,0.875,0.125,057074bb-1ae8-4c43-b560-3653c1d6f2ca-0,ENSMUSG00000022570,0.8018867924528302,4,0,0,0,1,0,0,0.0,2,0,6,2,1,0,0,0,1,0,0,0,6,0.33657908443626844
057e8aaa-ea25-4b1c-a7a0-52f68889077a-0_ENSMUSG00000087174,0.3334431051542333,0.5494031735742092,0.2159600684199761,1.264577032355837,0.7996056943928178,1.7881062826949794,0.875,0.125,057e8aaa-ea25-4b1c-a7a0-52f68889077a-0,ENSMUSG00000087174,0.0,2,0,3,0,1,0,0,0.0,2,0,0,0,1,0,3,0,1,0,0,0,0,0.3386549221832685
0596c48a-4afe-4591-a623-13446489958a-0_1:128372000,0.3338780243723401,0.5662101437350854,0.2323321193627449,1.2835967412421725,0.8789258051572418,1.8231170390431508,0.91,0.09,0596c48a-4afe-4591-a623-13446489958a-0,1:128372000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3601920320650746
059c381e-a293-44c6-bed8-1a6c792f75f1-0_5:16729000,0.5492360760687768,0.3287054253469044,-0.2205306507218725,0.8158685296347064,0.5373626127531861,1.1135245197184052,0.11,0.89,059c381e-a293-44c6-bed8-1a6c792f75f1-0,5:16729000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2935914021577592
059ee45f-ba11-4a0f-87d1-2af071baa584-0_12:110869000,7.271014458258954,0.3598337222219571,-6.911180736037,0.0104609298188802,1.7386503267348317e-08,0.0592267511628554,0.0,1.0,059ee45f-ba11-4a0f-87d1-2af071baa584-0,12:110869000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.578845098661333
05a7df74-6ea9-48ad-ba85-e3550a3365e9-0_ENSMUSG00000032381,0.554944914892215,0.3311603912465966,-0.2237845236456184,0.8174653336376037,0.5122127241674466,1.1567397618682609,0.1575,0.8425,05a7df74-6ea9-48ad-ba85-e3550a3365e9-0,ENSMUSG00000032381,0.7920353982300885,4,0,0,0,0,0,0,0.0,0,0,0,2,1,0,0,0,0,0,0,0,0,-0.2907705435421512
05b0ea9a-e584-4093-9f76-854400e89bf4-0_X:170018000,0.4020855088952027,0.4066790112996793,0.0045935024044768,1.0162474220577955,0.7308526791720346,1.3123104272175006,0.5075,0.4925,05b0ea9a-e584-4093-9f76-854400e89bf4-0,X:170018000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02325169258158088
05b54a33-5d9f-4572-9d7b-065fd0c1f2cc-0_18:64392000,0.5530333841946892,0.344093986421465,-0.2089393977732246,0.8251353028493031,0.5165922719773917,1.0835648500907151,0.0975,0.9025,05b54a33-5d9f-4572-9d7b-065fd0c1f2cc-0,18:64392000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2772973879596251
05ba446c-94de-4a18-8177-e0f544ae607c-0_9:96323000,6.9995577779007725,0.3592029963414568,-6.640354781559322,0.0121759968533817,2.5081081050752875e-08,0.0540351013774957,0.0,1.0,05ba446c-94de-4a18-8177-e0f544ae607c-0,9:96323000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.359816298653349
05c26244-775c-4a3b-977e-791086cd3864-0_ENSMUSG00000084131,0.4177223728828865,0.4012438901899532,-0.0164784826929333,0.9965783203639188,0.6986525059852272,1.3718104484894946,0.49,0.51,05c26244-775c-4a3b-977e-791086cd3864-0,ENSMUSG00000084131,0.0,1,0,0,0,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.004944905015688599
05c83e13-75d2-4271-afba-4ee5774e6568-0_7:28261000,0.9559845884321724,0.299198652000384,-0.6567859364317886,0.5443687206595771,0.2146328259764697,0.8258063218000101,0.0025,0.9975,05c83e13-75d2-4271-afba-4ee5774e6568-0,7:28261000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8773439226923463
05cc95ab-873f-45af-b2a0-468652d018c2-0_ENSMUSG00000021978,0.3335369365558421,0.5426652148022617,0.2091282782464196,1.2548301836779998,0.8237050344310013,1.7313680634480724,0.8775,0.1225,05cc95ab-873f-45af-b2a0-468652d018c2-0,ENSMUSG00000021978,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3274921372897195
05d51dec-26a0-46d7-b8f1-b144498ec311-0_6:50293000,0.3364189465283349,0.5485647458482862,0.2121457993199512,1.2637661888316536,0.8265025484786036,1.7943136248628897,0.8625,0.1375,05d51dec-26a0-46d7-b8f1-b144498ec311-0,6:50293000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33772957315503704
05d83596-744b-46d5-962e-13b42288d1a1-0_5:40329000,0.9368050821391124,0.3015966316953017,-0.635208450443811,0.5597529396478026,0.237694610095614,0.9306789759445868,0.015,0.985,05d83596-744b-46d5-962e-13b42288d1a1-0,5:40329000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.837137895205344
05d88246-8b5d-488b-9dd6-ad901b49541b-0_ENSMUSG00000067575,7.161016645214144,0.3547329330521105,-6.806283712162027,0.0088169716919471,1.407080705394168e-07,0.0484432361043413,0.0,1.0,05d88246-8b5d-488b-9dd6-ad901b49541b-0,ENSMUSG00000067575,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.82550105690735
05edb515-9c20-419d-b847-0fd5ccf35de6-0_17:23802000,0.3388607174953522,0.5411858967262492,0.2023251792308964,1.2461162387681728,0.8623871184507097,1.7901061531627227,0.875,0.125,05edb515-9c20-419d-b847-0fd5ccf35de6-0,17:23802000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3174386504427301
05f81f24-44b5-4296-a9cb-818f704acf4e-0_4:88410000,0.3316333814706343,0.5588829544765513,0.2272495730059172,1.2726755580426607,0.9081974191641002,1.725989580241164,0.9275,0.0725,05f81f24-44b5-4296-a9cb-818f704acf4e-0,4:88410000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3478646812500639
06013c22-8c90-47e0-9aa2-7db397fcb30f-0_8:69702000,0.3368806337347976,0.5622022657958985,0.2253216320611002,1.2829577300628427,0.800593552804701,1.86482850931704,0.845,0.155,06013c22-8c90-47e0-9aa2-7db397fcb30f-0,8:69702000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3594736383673386
06251e3c-c0f5-4a0d-b48c-c3fc08de76d1-0_1:45375000,0.40544590817017,0.4054705812338829,2.467306371293949e-05,1.01215979358233,0.7417384151144122,1.345978111292362,0.51,0.49,06251e3c-c0f5-4a0d-b48c-c3fc08de76d1-0,1:45375000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017437071860518787
063a84ae-3d4a-453b-9ba4-5110226db3ba-0_13:24815000,0.3415683798855282,0.5584135768479733,0.216845196962445,1.2667423733836771,0.82391679452321,1.7483354469363666,0.875,0.125,063a84ae-3d4a-453b-9ba4-5110226db3ba-0,13:24815000,1.0,2,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.34112314292031676
063c4460-7399-4201-85f0-acf4654442db-0_ENSMUSG00000037499,0.5308436738411018,0.3397848142800195,-0.1910588595610825,0.8394914424271788,0.5520024969299763,1.1732707099280124,0.14,0.86,063c4460-7399-4201-85f0-acf4654442db-0,ENSMUSG00000037499,1.0,2,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.2524124761345828
06624a91-865b-4bd9-81cd-4678f623bb1a-0_12:76385000,0.3351088318192325,0.5539115970693775,0.2188027652501453,1.268298776819103,0.8396719377573263,1.7664492353448382,0.87,0.13,06624a91-865b-4bd9-81cd-4678f623bb1a-0,12:76385000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3428946453670224
066eb8ce-e79d-4ce7-b6a4-e4143ac87bb7-0_1:63179000,0.9655490507956448,0.3018931608861176,-0.6636558899095256,0.5460055147753884,0.2349480523589585,0.909396689620451,0.015,0.985,066eb8ce-e79d-4ce7-b6a4-e4143ac87bb7-0,1:63179000,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.873012572132482
067c968e-fdd9-4fef-8f00-ba0b3e9b112f-0_ENSMUSG00000060126,0.4011226947108268,7.766904167222965,7.365781472512135,90112.9774757208,5.177867511716747,186896.94295395567,1.0,0.0,067c968e-fdd9-4fef-8f00-ba0b3e9b112f-0,ENSMUSG00000060126,0.3171912832929782,4,0,1,0,0,0,0,0.0,1,0,0,2,1,0,1,0,0,0,0,0,0,16.459447267959547
067f188e-deb9-44e2-a2c9-00cb4e94ec9b-0_5:142670000,0.333523500020824,0.5474374979844285,0.2139139979636049,1.2638573617625983,0.8291537982369768,1.7610365992830734,0.855,0.145,067f188e-deb9-44e2-a2c9-00cb4e94ec9b-0,5:142670000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3378336509441235
0685f656-43a8-4339-8330-f2b100061f1f-0_9:72680000,0.3358993632112851,0.5552659231551862,0.2193665599439007,1.2694214081746125,0.858847449355721,1.775758746148339,0.87,0.13,0685f656-43a8-4339-8330-f2b100061f1f-0,9:72680000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3441710782886417
068a1795-c5d7-4375-b33e-ab4e920a74e8-0_ENSMUSG00000058905,7.333545482220971,0.3603906115367778,-6.973154870684197,0.0073926737493214,1.0860852248299121e-07,0.0334384724439326,0.0,1.0,068a1795-c5d7-4375-b33e-ab4e920a74e8-0,ENSMUSG00000058905,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-7.079688038391075
