,beta_a_mean,beta_b_mean,difference_mean,fold_change_mean,fold_change_hdi_low,fold_change_hdi_high,p_diff_greater_than_zero,p_diff_less_than_zero,transcript_id,gene_id,ap,apt,ce,cet,a5,a5t,a3,a3t,ae,aet,i,it,promoter_group,ceI,ceE,a5I,a5E,a3I,a3E,iI,iE,log2_fold_change_mean,color
512,0.3628045769670588,0.9650721764965008,0.602267599529442,1.9569935460745151,0.9215485101394408,3.59913983520765,0.985,0.015,ENSMUST00000084838-0,ENSMUSG00000055447,1.0,3,2,3,0,0,0,0,0.0,1,0,0,2,2,1,0,0,0,0,0,0,0.9686389981406777,grey
428,1.3797426660624188,2.0898648387612644,0.710122172698843,2.510323958457303,0.4360478869286092,5.428659121487776,0.9025,0.0975,ENSMUST00000052725-0,ENSMUSG00000032018,0.0,2,1,1,0,1,0,0,0.0,2,0,0,0,1,0,0,1,0,0,0,0,1.3278735566466213,grey
701,4.695179279811512,5.012891478714128,0.3177121989026156,2.6721351996357283,0.0171737483348223,9.466063992154174,0.61,0.39,ENSMUST00000159706-0,ENSMUSG00000053332,0.2079388201019665,7,6,7,0,0,0,0,0.0,1,0,7,2,6,1,0,0,0,0,0,7,1.4179930044098246,grey
702,4.695179279811512,5.012891478714128,0.3177121989026156,2.6721351996357283,0.0171737483348223,9.466063992154174,0.61,0.39,ENSMUST00000159706-0,ENSMUSG00000053332,0.2079388201019665,7,6,7,0,0,0,0,0.0,1,0,7,2,6,1,0,0,0,0,0,7,1.4179930044098246,grey
700,4.695179279811512,5.012891478714128,0.3177121989026156,2.6721351996357283,0.0171737483348223,9.466063992154174,0.61,0.39,ENSMUST00000159706-0,ENSMUSG00000053332,0.2079388201019665,7,6,7,0,0,0,0,0.0,1,0,7,2,6,1,0,0,0,0,0,7,1.4179930044098246,grey
699,4.695179279811512,5.012891478714128,0.3177121989026156,2.6721351996357283,0.0171737483348223,9.466063992154174,0.61,0.39,ENSMUST00000159706-0,ENSMUSG00000053332,0.2079388201019665,7,6,7,0,0,0,0,0.0,1,0,7,2,6,1,0,0,0,0,0,7,1.4179930044098246,grey
698,4.695179279811512,5.012891478714128,0.3177121989026156,2.6721351996357283,0.0171737483348223,9.466063992154174,0.61,0.39,ENSMUST00000159706-0,ENSMUSG00000053332,0.2079388201019665,7,6,7,0,0,0,0,0.0,1,0,7,2,6,1,0,0,0,0,0,7,1.4179930044098246,grey
697,4.695179279811512,5.012891478714128,0.3177121989026156,2.6721351996357283,0.0171737483348223,9.466063992154174,0.61,0.39,ENSMUST00000159706-0,ENSMUSG00000053332,0.2079388201019665,7,6,7,0,0,0,0,0.0,1,0,7,2,6,1,0,0,0,0,0,7,1.4179930044098246,grey
678,5.674580356174619,5.751912228511179,0.0773318723365668,3.18886788502108,0.0305833835140317,13.55594312766951,0.5,0.5,ENSMUST00000150350-0,ENSMUSG00000074129,0.0201912858660998,9,2,3,0,1,0,5,0.0,2,0,4,2,2,1,0,1,0,5,0,4,1.6730443278902118,grey
679,5.674580356174619,5.751912228511179,0.0773318723365668,3.18886788502108,0.0305833835140317,13.55594312766951,0.5,0.5,ENSMUST00000150350-0,ENSMUSG00000074129,0.0201912858660998,9,2,3,0,1,0,5,0.0,2,0,4,2,2,1,0,1,0,5,0,4,1.6730443278902118,grey
769,4.505294943022617,5.146726371762348,0.6414314287397304,3.496755382850278,0.0406878654482773,11.611835381325228,0.74,0.26,ENSMUST00000212129,ENSMUSG00000045128,0.75,3,1,1,0,1,0,5,0.0,1,0,1,1,1,0,0,1,0,5,0,1,1.806016875162752,grey
807,1.490577933858538,2.785488606210484,1.2949106723519466,4.739915350411302,0.5886883364692191,12.619885904052529,0.9675,0.0325,ba7f05e7-56a2-461b-89d8-fed19053d821-0,ENSMUSG00000002010,0.0,3,1,2,0,0,0,0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,2.2448612944331723,grey
431,1.3696707222572766,3.0873960965398863,1.7177253742826064,9.05228779318422,0.7777639566832635,26.367641404320462,0.9875,0.0125,ENSMUST00000054220-0,ENSMUSG00000045128,0.75,3,1,1,0,1,0,5,0.0,1,0,1,1,1,0,0,1,0,5,0,1,3.1782824519489896,grey
722,3.148318129061116,4.867077487484105,1.7187593584229897,12.397223099175052,0.2849841855805927,42.87100870079704,0.935,0.065,ENSMUST00000162558-0,ENSMUSG00000053332,0.2079388201019665,7,7,7,0,0,0,0,0.0,1,0,7,2,7,0,0,0,0,0,0,7,3.63194509697532,grey
721,3.148318129061116,4.867077487484105,1.7187593584229897,12.397223099175052,0.2849841855805927,42.87100870079704,0.935,0.065,ENSMUST00000162558-0,ENSMUSG00000053332,0.2079388201019665,7,7,7,0,0,0,0,0.0,1,0,7,2,7,0,0,0,0,0,0,7,3.63194509697532,grey
720,3.148318129061116,4.867077487484105,1.7187593584229897,12.397223099175052,0.2849841855805927,42.87100870079704,0.935,0.065,ENSMUST00000162558-0,ENSMUSG00000053332,0.2079388201019665,7,7,7,0,0,0,0,0.0,1,0,7,2,7,0,0,0,0,0,0,7,3.63194509697532,grey
723,3.148318129061116,4.867077487484105,1.7187593584229897,12.397223099175052,0.2849841855805927,42.87100870079704,0.935,0.065,ENSMUST00000162558-0,ENSMUSG00000053332,0.2079388201019665,7,7,7,0,0,0,0,0.0,1,0,7,2,7,0,0,0,0,0,0,7,3.63194509697532,grey
