,beta_a_mean,beta_b_mean,difference_mean,fold_change_mean,fold_change_hdi_low,fold_change_hdi_high,p_diff_greater_than_zero,p_diff_less_than_zero,transcript_id,gene_id,ap,apt,ce,cet,a5,a5t,a3,a3t,ae,aet,i,it,promoter_group,ceI,ceE,a5I,a5E,a3I,a3E,iI,iE,log2_fold_change,log2_fold_change_mean,color
1575,7.305679755468921,0.3656324065185256,-6.9400473489503804,0.0099674958692536,7.715370359465502e-09,0.0510279025058977,0.0,1.0,ENSMUST00000111094,ENSMUSG00000019054,0.0,3,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-6.648553182323462,-6.648553182323462,blue
862,7.470816887048582,0.3676187045439051,-7.103198182504684,0.0099959149715403,1.1025106301005814e-08,0.0440426654529314,0.0,1.0,ENSMUST00000030942-0,ENSMUSG00000029066,0.5294117647058824,3,1,1,0,0,0,0,1.0,2,0,0,1,1,0,0,0,0,0,0,0,-6.644445655212148,-6.644445655212148,blue
1431,7.377156686922619,0.6581639094660381,-6.718992777456574,0.010024506732248,7.58954980209018e-09,0.0563641438581827,0.0,1.0,ENSMUST00000097420-0,ENSMUSG00000095687,0.0,1,2,2,0,1,0,0,0.0,2,0,0,0,2,0,0,1,0,0,0,0,-6.640324940869868,-6.640324940869868,blue
1432,7.377156686922619,0.6581639094660381,-6.718992777456574,0.010024506732248,7.58954980209018e-09,0.0563641438581827,0.0,1.0,ENSMUST00000097420-0,ENSMUSG00000095687,0.0,1,2,2,0,1,0,0,0.0,2,0,0,0,2,0,0,1,0,0,0,0,-6.640324940869868,-6.640324940869868,blue
527,6.832341798591375,0.3564997588038459,-6.475842039787533,0.0100566685823092,5.561687996832724e-07,0.0377022869851863,0.0,1.0,ENSMUST00000018711-0,ENSMUSG00000018567,0.658952496954933,3,1,1,0,0,0,0,1.0,2,0,1,1,1,0,0,0,0,0,0,1,-6.635703719199759,-6.635703719199759,blue
1122,7.178728370676314,0.3588856570442643,-6.8198427136320605,0.0100744928904882,4.207834288816346e-08,0.0548269217437933,0.0,1.0,ENSMUST00000048781-0,ENSMUSG00000040618,0.0,2,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-6.633148968668189,-6.633148968668189,blue
476,7.145680397205545,0.3597845336899986,-6.785895863515546,0.0100746973964825,4.149856360836893e-09,0.0422205418407013,0.0,1.0,ENSMUST00000006367,ENSMUSG00000006205,0.0,4,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-6.6331196831455825,-6.6331196831455825,blue
978,7.332340091553016,0.3621036542786451,-6.970236437274378,0.0100818952815993,5.695799489594341e-08,0.0373885126979079,0.0,1.0,ENSMUST00000035375,ENSMUSG00000032717,0.9866102889358704,4,1,1,0,1,0,0,0.972508591065292,3,0,1,2,1,0,0,1,0,0,0,1,-6.632089315189039,-6.632089315189039,blue
1371,7.005444446246168,0.3527933699242879,-6.652651076321877,0.0101133056568494,5.659407434391078e-08,0.0444279864818693,0.0,1.0,ENSMUST00000085679-0,ENSMUSG00000029622,0.0,5,1,1,1,1,0,0,1.0,2,0,0,0,1,0,1,0,0,0,0,0,-6.627601553043507,-6.627601553043507,blue
1362,7.566046675356945,0.5249589923979547,-7.041087682958983,0.0101218586402254,9.014644075908047e-08,0.0528349268192561,0.0,1.0,ENSMUST00000084881,ENSMUSG00000032431,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-6.626381958553931,-6.626381958553931,blue
1720,7.350751603446451,0.3543714364330181,-6.996380167013428,0.0101507431809874,2.256941639618784e-10,0.0417895386423888,0.0,1.0,ENSMUST00000134115-0,ENSMUSG00000062169,1.0,2,1,1,0,0,0,0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,-6.6222708323865005,-6.6222708323865005,blue
1411,7.154867289586735,0.3598884414215039,-6.79497884816524,0.0101566521129553,9.456931139216544e-07,0.0624920614400166,0.0,1.0,ENSMUST00000091641-0,ENSMUSG00000021431,0.0,1,2,3,0,0,0,0,0.0,1,0,0,0,2,1,0,0,0,0,0,0,-6.621431257742463,-6.621431257742463,blue
1412,7.154867289586735,0.3598884414215039,-6.79497884816524,0.0101566521129553,9.456931139216544e-07,0.0624920614400166,0.0,1.0,ENSMUST00000091641-0,ENSMUSG00000021431,0.0,1,2,3,0,0,0,0,0.0,1,0,0,0,2,1,0,0,0,0,0,0,-6.621431257742463,-6.621431257742463,blue
1807,7.131309545742287,0.4865563260690066,-6.644753219673285,0.0102193364955164,1.3548571686988862e-10,0.0477276071424958,0.0,1.0,ENSMUST00000150042-0,ENSMUSG00000030706,1.0,4,3,4,0,0,0,0,0.0,3,0,0,3,3,1,0,0,0,0,0,0,-6.612554659419182,-6.612554659419182,blue
1808,7.131309545742287,0.4865563260690066,-6.644753219673285,0.0102193364955164,1.3548571686988862e-10,0.0477276071424958,0.0,1.0,ENSMUST00000150042-0,ENSMUSG00000030706,1.0,4,3,4,0,0,0,0,0.0,3,0,0,3,3,1,0,0,0,0,0,0,-6.612554659419182,-6.612554659419182,blue
1809,7.131309545742287,0.4865563260690066,-6.644753219673285,0.0102193364955164,1.3548571686988862e-10,0.0477276071424958,0.0,1.0,ENSMUST00000150042-0,ENSMUSG00000030706,1.0,4,3,4,0,0,0,0,0.0,3,0,0,3,3,1,0,0,0,0,0,0,-6.612554659419182,-6.612554659419182,blue
886,7.152858981093036,0.3602185779975527,-6.79264040309548,0.0102268353162874,1.2652653251497406e-08,0.0507069285122797,0.0,1.0,ENSMUST00000032114,ENSMUSG00000030036,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-6.611496416133007,-6.611496416133007,blue
1197,6.947028022291807,0.3536208310519803,-6.593407191239836,0.010241757078292,4.0869097447526656e-08,0.0523388511506893,0.0,1.0,ENSMUST00000059642-0,ENSMUSG00000030591,0.0,2,2,2,0,0,0,0,1.0,2,0,1,0,2,0,0,0,0,0,0,1,-6.609392944097022,-6.609392944097022,blue
1196,6.947028022291807,0.3536208310519803,-6.593407191239836,0.010241757078292,4.0869097447526656e-08,0.0523388511506893,0.0,1.0,ENSMUST00000059642-0,ENSMUSG00000030591,0.0,2,2,2,0,0,0,0,1.0,2,0,1,0,2,0,0,0,0,0,0,1,-6.609392944097022,-6.609392944097022,blue
1393,6.832835931023218,0.4642776914629397,-6.368558239560265,0.0102735525412448,1.834548279508671e-07,0.044154251182695,0.0,1.0,ENSMUST00000089119-0,ENSMUSG00000116876,0.0,1,3,3,0,0,0,0,0.0,1,0,0,0,3,0,0,0,0,0,0,0,-6.604921045373276,-6.604921045373276,blue
1392,6.832835931023218,0.4642776914629397,-6.368558239560265,0.0102735525412448,1.834548279508671e-07,0.044154251182695,0.0,1.0,ENSMUST00000089119-0,ENSMUSG00000116876,0.0,1,3,3,0,0,0,0,0.0,1,0,0,0,3,0,0,0,0,0,0,0,-6.604921045373276,-6.604921045373276,blue
1391,6.832835931023218,0.4642776914629397,-6.368558239560265,0.0102735525412448,1.834548279508671e-07,0.044154251182695,0.0,1.0,ENSMUST00000089119-0,ENSMUSG00000116876,0.0,1,3,3,0,0,0,0,0.0,1,0,0,0,3,0,0,0,0,0,0,0,-6.604921045373276,-6.604921045373276,blue
448,7.013213619877995,0.3554828408566617,-6.657730779021327,0.0102850383631862,2.27875243131101e-08,0.0466525755359874,0.0,1.0,ENSMUST00000003121-0,ENSMUSG00000003037,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-6.603309014650306,-6.603309014650306,blue
1246,7.368478153351041,0.4585302114900546,-6.909947941860994,0.0102971937467365,1.5800728263737945e-08,0.0445142030002458,0.0,1.0,ENSMUST00000068725-0,ENSMUSG00000073481,0.0,4,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-6.601604970743575,-6.601604970743575,blue
1613,7.80106283791535,0.3608302954802733,-7.440232542435076,0.0103096358695962,2.301560173593287e-09,0.0522490242808319,0.0,1.0,ENSMUST00000114126-0,ENSMUSG00000029125,0.0006121749351094,4,1,1,0,0,0,0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,-6.599862811327176,-6.599862811327176,blue
1555,7.2038500885857495,0.3561106467382612,-6.847739441847487,0.0103787645067355,4.081414357239809e-08,0.0495668571695347,0.0,1.0,ENSMUST00000109400,ENSMUSG00000035268,1.0,8,1,1,0,0,0,0,0.0,1,0,0,7,1,0,0,0,0,0,0,0,-6.590221474989606,-6.590221474989606,blue
947,7.148880985894145,0.3649305752821816,-6.783950410611952,0.0103792178913893,8.284660223857077e-08,0.05854620283559,0.0,1.0,ENSMUST00000034204-0,ENSMUSG00000031754,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-6.590158453855932,-6.590158453855932,blue
578,7.238827717631758,0.3673188259246076,-6.87150889170716,0.0104041458129359,5.8399739590438695e-08,0.0599487272656064,0.0,1.0,ENSMUST00000020640-0,ENSMUSG00000020372,1.0,3,2,2,0,0,0,0,0.0,1,0,0,2,2,0,0,0,0,0,0,0,-6.586697666030414,-6.586697666030414,blue
577,7.238827717631758,0.3673188259246076,-6.87150889170716,0.0104041458129359,5.8399739590438695e-08,0.0599487272656064,0.0,1.0,ENSMUST00000020640-0,ENSMUSG00000020372,1.0,3,2,2,0,0,0,0,0.0,1,0,0,2,2,0,0,0,0,0,0,0,-6.586697666030414,-6.586697666030414,blue
1901,7.207121085228555,0.3609653292924479,-6.846155755936109,0.0104201538104407,2.3155129807376823e-08,0.0526084516286065,0.0,1.0,ENSMUST00000161807-0,ENSMUSG00000079197,0.0612735282338806,3,3,3,0,0,0,0,0.0,1,0,2,1,3,0,0,0,0,0,0,2,-6.584479616580348,-6.584479616580348,blue
1903,7.207121085228555,0.3609653292924479,-6.846155755936109,0.0104201538104407,2.3155129807376823e-08,0.0526084516286065,0.0,1.0,ENSMUST00000161807-0,ENSMUSG00000079197,0.0612735282338806,3,3,3,0,0,0,0,0.0,1,0,2,1,3,0,0,0,0,0,0,2,-6.584479616580348,-6.584479616580348,blue
1902,7.207121085228555,0.3609653292924479,-6.846155755936109,0.0104201538104407,2.3155129807376823e-08,0.0526084516286065,0.0,1.0,ENSMUST00000161807-0,ENSMUSG00000079197,0.0612735282338806,3,3,3,0,0,0,0,0.0,1,0,2,1,3,0,0,0,0,0,0,2,-6.584479616580348,-6.584479616580348,blue
1984,7.680087494805032,0.3656863869177978,-7.314401107887239,0.0104202821272511,2.9060350078290682e-08,0.0532007881799865,0.0,1.0,ENSMUST00000178310-0,ENSMUSG00000038274,0.3245382585751979,4,1,1,0,0,0,5,0.0,1,0,0,2,1,0,0,0,0,5,0,0,-6.584461850922606,-6.584461850922606,blue
1294,7.074242418140217,0.3550938332906502,-6.71914858484957,0.0104911263211411,5.4392812468635565e-08,0.0510420162347698,0.0,1.0,ENSMUST00000075363,ENSMUSG00000028937,0.0,5,1,1,0,0,0,0,1.0,2,0,0,0,1,0,0,0,0,0,0,0,-6.5746866166550255,-6.5746866166550255,blue
531,7.29929011225511,0.3585648540970007,-6.940725258158116,0.0105127191055256,7.058285009532677e-08,0.0523109837317373,0.0,1.0,ENSMUST00000018821-0,ENSMUSG00000018677,0.1535240753663642,7,4,4,0,0,0,8,0.0,1,0,0,2,4,0,0,0,0,8,0,0,-6.571720320408589,-6.571720320408589,blue
534,7.29929011225511,0.3585648540970007,-6.940725258158116,0.0105127191055256,7.058285009532677e-08,0.0523109837317373,0.0,1.0,ENSMUST00000018821-0,ENSMUSG00000018677,0.1535240753663642,7,4,4,0,0,0,8,0.0,1,0,0,2,4,0,0,0,0,8,0,0,-6.571720320408589,-6.571720320408589,blue
532,7.29929011225511,0.3585648540970007,-6.940725258158116,0.0105127191055256,7.058285009532677e-08,0.0523109837317373,0.0,1.0,ENSMUST00000018821-0,ENSMUSG00000018677,0.1535240753663642,7,4,4,0,0,0,8,0.0,1,0,0,2,4,0,0,0,0,8,0,0,-6.571720320408589,-6.571720320408589,blue
533,7.29929011225511,0.3585648540970007,-6.940725258158116,0.0105127191055256,7.058285009532677e-08,0.0523109837317373,0.0,1.0,ENSMUST00000018821-0,ENSMUSG00000018677,0.1535240753663642,7,4,4,0,0,0,8,0.0,1,0,0,2,4,0,0,0,0,8,0,0,-6.571720320408589,-6.571720320408589,blue
1747,7.140219169231821,0.3631603188867655,-6.777058850345072,0.010606971679784,2.4775255712316252e-08,0.0619861647762489,0.0,1.0,ENSMUST00000138189,ENSMUSG00000009549,0.0760869565217391,3,1,1,0,1,0,0,0.0,2,0,0,1,1,0,0,1,0,0,0,0,-6.558843368222442,-6.558843368222442,blue
1457,7.075513493093868,0.3994093566209089,-6.676104136472962,0.0106150066735197,5.048621881753646e-08,0.057032944754928,0.0,1.0,ENSMUST00000102483,ENSMUSG00000058546,0.0,3,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-6.557750911527124,-6.557750911527124,blue
738,7.221526855979828,0.3650261892407604,-6.856500666739073,0.0106287136629929,1.556611687731368e-09,0.0485614364422289,0.0,1.0,ENSMUST00000026405,ENSMUSG00000090247,1.0,2,1,1,0,0,0,0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,-6.555889184092431,-6.555889184092431,blue
2082,7.102498965382863,0.3599556731092768,-6.742543292273582,0.0107063968367616,6.75865184428567e-07,0.0430049447020464,0.0,1.0,ENSMUST00000224698,ENSMUSG00000022040,0.3448923812777588,6,1,1,0,0,0,0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,-6.5453831569655,-6.5453831569655,blue
489,7.301930985396232,0.6998244496845324,-6.602106535711689,0.010726385227656,1.374550485064981e-07,0.0574001939024699,0.0,1.0,ENSMUST00000009530,ENSMUSG00000001131,0.063953488372093,3,3,3,0,0,0,5,0.0,1,0,0,1,3,0,0,0,0,5,0,0,-6.5426922173858895,-6.5426922173858895,blue
490,7.301930985396232,0.6998244496845324,-6.602106535711689,0.010726385227656,1.374550485064981e-07,0.0574001939024699,0.0,1.0,ENSMUST00000009530,ENSMUSG00000001131,0.063953488372093,3,3,3,0,0,0,5,0.0,1,0,0,1,3,0,0,0,0,5,0,0,-6.5426922173858895,-6.5426922173858895,blue
488,7.301930985396232,0.6998244496845324,-6.602106535711689,0.010726385227656,1.374550485064981e-07,0.0574001939024699,0.0,1.0,ENSMUST00000009530,ENSMUSG00000001131,0.063953488372093,3,3,3,0,0,0,5,0.0,1,0,0,1,3,0,0,0,0,5,0,0,-6.5426922173858895,-6.5426922173858895,blue
745,6.999204116064693,0.3603508996377108,-6.6388532164269725,0.0107352567481034,2.5131614595522917e-08,0.0486833773484352,0.0,1.0,ENSMUST00000026576,ENSMUSG00000025503,0.0,3,2,3,0,0,0,0,0.0,1,0,1,0,2,1,0,0,0,0,0,1,-6.541499494173187,-6.541499494173187,blue
746,6.999204116064693,0.3603508996377108,-6.6388532164269725,0.0107352567481034,2.5131614595522917e-08,0.0486833773484352,0.0,1.0,ENSMUST00000026576,ENSMUSG00000025503,0.0,3,2,3,0,0,0,0,0.0,1,0,1,0,2,1,0,0,0,0,0,1,-6.541499494173187,-6.541499494173187,blue
424,7.190032939579022,0.3608690374739245,-6.829163902105093,0.0107363402270518,5.989083116879948e-07,0.0533660791284871,0.0,1.0,ENSMUST00000002112,ENSMUSG00000002043,0.9640718562874252,4,1,1,0,0,1,6,0.0,1,0,0,1,1,0,0,0,1,5,0,0,-6.541353894410962,-6.541353894410962,blue
907,6.857432314544566,0.3540098977723974,-6.503422416772168,0.0107890300723894,8.27055698384311e-09,0.0488157113683458,0.0,1.0,ENSMUST00000032715,ENSMUSG00000030505,0.0,2,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-6.534291016575349,-6.534291016575349,blue
2054,6.877433201768574,0.3462713832726949,-6.531161818495878,0.0107894237922721,1.36559335038569e-08,0.0551394334481017,0.0,1.0,ENSMUST00000213310-0,ENSMUSG00000025794,1.0,4,1,1,0,0,0,0,0.0,1,0,1,3,1,0,0,0,0,0,0,1,-6.534238369826338,-6.534238369826338,blue
1758,7.523591586209854,0.6419894706725654,-6.881602115537285,0.0108134787909766,1.1863578043067257e-08,0.0506915419966835,0.0,1.0,ENSMUST00000141116-0,ENSMUSG00000043866,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-6.5310254643800425,-6.5310254643800425,blue
1300,7.083209418573279,0.3642953574323179,-6.718914061140959,0.0109191159456358,1.9809242279067925e-08,0.053566933035202,0.0,1.0,ENSMUST00000075829,ENSMUSG00000062981,0.0091743119266055,3,1,1,0,1,0,0,1.0,2,0,0,1,1,0,0,1,0,0,0,0,-6.517000135025865,-6.517000135025865,blue
1056,7.035723571329586,0.3562746413951876,-6.679448929934409,0.0109405926989799,2.4354468095289624e-09,0.062001658485737,0.0,1.0,ENSMUST00000042281-0,ENSMUSG00000042569,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-6.514165292529371,-6.514165292529371,blue
867,7.046686691607176,0.3523067945827833,-6.694379897024399,0.0109613445429232,7.083077923317784e-09,0.0601358224785191,0.0,1.0,ENSMUST00000031309,ENSMUSG00000029364,0.0,2,3,3,0,0,0,9,0.0,1,0,1,0,3,0,0,0,0,9,0,1,-6.51143141643662,-6.51143141643662,blue
865,7.046686691607176,0.3523067945827833,-6.694379897024399,0.0109613445429232,7.083077923317784e-09,0.0601358224785191,0.0,1.0,ENSMUST00000031309,ENSMUSG00000029364,0.0,2,3,3,0,0,0,9,0.0,1,0,1,0,3,0,0,0,0,9,0,1,-6.51143141643662,-6.51143141643662,blue
866,7.046686691607176,0.3523067945827833,-6.694379897024399,0.0109613445429232,7.083077923317784e-09,0.0601358224785191,0.0,1.0,ENSMUST00000031309,ENSMUSG00000029364,0.0,2,3,3,0,0,0,9,0.0,1,0,1,0,3,0,0,0,0,9,0,1,-6.51143141643662,-6.51143141643662,blue
45,7.118145140746456,0.3625807010420794,-6.755564439704376,0.0110009619244093,6.862473507574577e-08,0.0541790554315119,0.0,1.0,13fc958a-4709-404e-881e-f293dd17dfa8-0,ENSMUSG00000040652,0.9967303986315312,4,2,2,0,0,0,0,0.0,1,0,0,2,2,0,0,0,0,0,0,0,-6.506226511215681,-6.506226511215681,blue
46,7.118145140746456,0.3625807010420794,-6.755564439704376,0.0110009619244093,6.862473507574577e-08,0.0541790554315119,0.0,1.0,13fc958a-4709-404e-881e-f293dd17dfa8-0,ENSMUSG00000040652,0.9967303986315312,4,2,2,0,0,0,0,0.0,1,0,0,2,2,0,0,0,0,0,0,0,-6.506226511215681,-6.506226511215681,blue
1827,6.846488692317931,0.3630085619901425,-6.483480130327788,0.0110111517453876,3.2959095959019575e-08,0.0534738598228629,0.0,1.0,ENSMUST00000153470-0,ENSMUSG00000062797,0.5488721804511278,3,1,1,0,0,0,0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,-6.504890809841105,-6.504890809841105,blue
285,7.316679959817987,0.3655992944571246,-6.951080665360868,0.0110186939456327,1.3226262527512566e-07,0.0482690555855378,0.0,1.0,749e17d9-f311-4bfa-bc0a-327baa9e86d3-0,ENSMUSG00000109224,0.0,2,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-6.503902959497644,-6.503902959497644,blue
881,7.036126604310451,0.3595730420677649,-6.676553562242694,0.0110387889772999,1.6624914203710177e-07,0.0504734438950451,0.0,1.0,ENSMUST00000031627-0,ENSMUSG00000029623,0.0,2,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-6.501274281451769,-6.501274281451769,blue
1050,7.232982012526991,0.359531906168473,-6.873450106358513,0.011060939206483,6.862347670877836e-08,0.0423091536652321,0.0,1.0,ENSMUST00000041686,ENSMUSG00000037349,0.064882400648824,3,1,1,0,0,0,0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,-6.49838229687784,-6.49838229687784,blue
1298,7.059417299304167,0.3671313078307969,-6.692285991473367,0.0110851949721746,8.767496699316631e-09,0.0495589069790524,0.0,1.0,ENSMUST00000075641-0,ENSMUSG00000057113,0.0004645221228661,4,2,2,0,0,0,0,0.0,1,0,0,1,2,0,0,0,0,0,0,0,-6.4952220444756215,-6.4952220444756215,blue
1299,7.059417299304167,0.3671313078307969,-6.692285991473367,0.0110851949721746,8.767496699316631e-09,0.0495589069790524,0.0,1.0,ENSMUST00000075641-0,ENSMUSG00000057113,0.0004645221228661,4,2,2,0,0,0,0,0.0,1,0,0,1,2,0,0,0,0,0,0,0,-6.4952220444756215,-6.4952220444756215,blue
1229,6.587880159811298,0.4958771867743402,-6.092002973036959,0.0111047472117357,6.671463708111016e-08,0.0535182598082688,0.0,1.0,ENSMUST00000065418,ENSMUSG00000027935,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-6.492679637999803,-6.492679637999803,blue
1678,6.906577495967384,0.5829568628534498,-6.323620633113936,0.0111368043460983,4.6618410142064564e-08,0.0464529568970811,0.0,1.0,ENSMUST00000125366-0,ENSMUSG00000019188,1.0,2,3,4,1,1,0,0,1.0,2,0,0,1,3,1,1,0,0,0,0,0,-6.488520872306195,-6.488520872306195,blue
1676,6.906577495967384,0.5829568628534498,-6.323620633113936,0.0111368043460983,4.6618410142064564e-08,0.0464529568970811,0.0,1.0,ENSMUST00000125366-0,ENSMUSG00000019188,1.0,2,3,4,1,1,0,0,1.0,2,0,0,1,3,1,1,0,0,0,0,0,-6.488520872306195,-6.488520872306195,blue
1677,6.906577495967384,0.5829568628534498,-6.323620633113936,0.0111368043460983,4.6618410142064564e-08,0.0464529568970811,0.0,1.0,ENSMUST00000125366-0,ENSMUSG00000019188,1.0,2,3,4,1,1,0,0,1.0,2,0,0,1,3,1,1,0,0,0,0,0,-6.488520872306195,-6.488520872306195,blue
2040,7.1947951833417845,1.0537607087434944,-6.141034474598288,0.0111381329711577,3.9961318850477835e-08,0.0515864740834475,0.0,1.0,ENSMUST00000206305,ENSMUSG00000036570,0.281278748850046,7,2,2,0,0,0,1,0.0,1,0,0,1,2,0,0,0,0,1,0,0,-6.488348768496485,-6.488348768496485,blue
2041,7.1947951833417845,1.0537607087434944,-6.141034474598288,0.0111381329711577,3.9961318850477835e-08,0.0515864740834475,0.0,1.0,ENSMUST00000206305,ENSMUSG00000036570,0.281278748850046,7,2,2,0,0,0,1,0.0,1,0,0,1,2,0,0,0,0,1,0,0,-6.488348768496485,-6.488348768496485,blue
801,7.190353107326626,0.357958320398559,-6.832394786928072,0.0111598622253099,4.997590264442257e-09,0.0565266203652731,0.0,1.0,ENSMUST00000028917,ENSMUSG00000027430,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-6.485536973368297,-6.485536973368297,blue
949,6.930378048372099,0.3555180161883749,-6.5748600321837305,0.0111693926664422,3.028964702865433e-11,0.052266408155165,0.0,1.0,ENSMUST00000034272,ENSMUSG00000031813,0.0,3,1,2,0,0,0,0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,-6.484305448083586,-6.484305448083586,blue
915,6.897171869075704,0.5928839933887382,-6.304287875686957,0.0111907885151047,1.364349858128717e-07,0.0575421744409652,0.0,1.0,ENSMUST00000033131,ENSMUSG00000030842,0.0,2,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-6.481544496020518,-6.481544496020518,blue
2092,6.976985672448344,0.3503495979976914,-6.626636074450646,0.0112144367433963,6.518070835314743e-08,0.060713844364334,0.0,1.0,ENSMUST00000226459-1,ENSMUSG00000022013,0.0,3,2,2,0,0,0,0,1.0,2,0,0,0,2,0,0,0,0,0,0,0,-6.4784990283711,-6.4784990283711,blue
2093,6.976985672448344,0.3503495979976914,-6.626636074450646,0.0112144367433963,6.518070835314743e-08,0.060713844364334,0.0,1.0,ENSMUST00000226459-1,ENSMUSG00000022013,0.0,3,2,2,0,0,0,0,1.0,2,0,0,0,2,0,0,0,0,0,0,0,-6.4784990283711,-6.4784990283711,blue
570,7.371138428156654,0.364068324696421,-7.007070103460227,0.0112366348898879,2.303215662916436e-07,0.0558497855755591,0.0,1.0,ENSMUST00000020284,ENSMUSG00000020087,0.0,1,1,1,0,0,0,2,0.0,1,0,0,0,1,0,0,0,0,2,0,0,-6.4756461430550365,-6.4756461430550365,blue
982,6.930665692365765,0.3508928988989925,-6.5797727934667805,0.0112748971042082,9.403999481035325e-08,0.0551069697767477,0.0,1.0,ENSMUST00000035651,ENSMUSG00000039883,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-6.470741922407233,-6.470741922407233,blue
1766,7.221517022078209,0.3637009180262165,-6.857816104051988,0.011278550972514,1.2056430170803717e-07,0.0637532997145199,0.0,1.0,ENSMUST00000143054-0,ENSMUSG00000048100,1.0,2,1,1,0,0,0,0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,-6.4702744623795665,-6.4702744623795665,blue
1324,7.594423689377274,0.368712745625003,-7.225710943752269,0.0114787325844965,2.1602357697107892e-08,0.0760166020168639,0.0,1.0,ENSMUST00000077353,ENSMUSG00000032126,0.0,4,2,2,0,0,0,0,1.0,2,0,2,0,2,0,0,0,0,0,0,2,-6.444892833040202,-6.444892833040202,blue
1325,7.594423689377274,0.368712745625003,-7.225710943752269,0.0114787325844965,2.1602357697107892e-08,0.0760166020168639,0.0,1.0,ENSMUST00000077353,ENSMUSG00000032126,0.0,4,2,2,0,0,0,0,1.0,2,0,2,0,2,0,0,0,0,0,0,2,-6.444892833040202,-6.444892833040202,blue
933,6.997662862790811,0.3583014000001827,-6.6393614627906254,0.0115383877234762,1.0619413166392706e-08,0.0596363781527635,0.0,1.0,ENSMUST00000033824,ENSMUSG00000031447,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-6.437414541687972,-6.437414541687972,blue
897,7.259322944725385,0.3574854438858984,-6.901837500839488,0.0115663129308252,2.3915739186350656e-08,0.0724171053081263,0.0,1.0,ENSMUST00000032376,ENSMUSG00000057604,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-6.433927149370848,-6.433927149370848,blue
863,6.824327050783593,0.3501392724832976,-6.474187778300291,0.0115899450293825,1.6028069557683993e-08,0.05852127481997,0.0,1.0,ENSMUST00000031011,ENSMUSG00000029128,0.0833333333333333,3,1,1,0,0,0,0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,-6.430982466055476,-6.430982466055476,blue
1599,7.016570478378879,0.3587878352666723,-6.657782643112198,0.0116368368708733,1.733706190487236e-07,0.0636612566304085,0.0,1.0,ENSMUST00000113193-0,ENSMUSG00000033436,0.1326650943396226,3,1,1,0,0,0,5,0.0,1,0,0,1,1,0,0,0,0,5,0,0,-6.425157232118328,-6.425157232118328,blue
1559,6.87406495223274,0.3535345921011749,-6.5205303601315645,0.0116536559782102,1.8802954283878303e-08,0.0579661474149982,0.0,1.0,ENSMUST00000109701-0,ENSMUSG00000027593,0.0825022665457842,6,2,4,0,0,0,0,0.0,1,0,0,4,2,2,0,0,0,0,0,0,-6.423073562431959,-6.423073562431959,blue
1558,6.87406495223274,0.3535345921011749,-6.5205303601315645,0.0116536559782102,1.8802954283878303e-08,0.0579661474149982,0.0,1.0,ENSMUST00000109701-0,ENSMUSG00000027593,0.0825022665457842,6,2,4,0,0,0,0,0.0,1,0,0,4,2,2,0,0,0,0,0,0,-6.423073562431959,-6.423073562431959,blue
